ts,id,id_paciente,fp1,fp2,t3,t4,o1,o2,c3,c4,evento
2025-06-18 07:45:32.367000+00:00,a4e058ed-8892-4962-aec7-f8ccc6797276,Pablo,-1519.9594123667043,-703.7347295715232,-2919.6365544479254,-31.42453554236907,171.1163455981545,2336.3369225465963,-1109.7297737444135,661.4636499902147,False
2025-06-18 07:45:32.369000+00:00,d68e2a1b-dbe5-44e6-bac1-1cd546ab2a21,Pablo,-1287.7031515569838,-679.3029106329052,940.5330101037871,478.5448614546338,52.98887684336364,646.8348521323667,-909.3989250753117,407.0103985396556,False
2025-06-18 07:45:32.371000+00:00,95bd0f98-621a-471e-bb7b-d5119c9d1375,Pablo,1529.2660606731906,1272.0726345340279,1117.49235059262,-396.7554327392426,-988.648657856694,-1151.6276497390581,740.3314075664695,-538.1031586187768,False
2025-06-18 07:45:32.373000+00:00,78178438-f485-4977-973d-e79fb0b24880,Pablo,48.176573747905486,922.149085386327,-1556.6855064047918,254.68929081432123,-681.7928793604483,1074.9912742389843,784.8870128596493,1734.8513875026515,False
2025-06-18 07:45:32.375000+00:00,f0c014f2-f36d-414f-885d-2fb065748c2f,Pablo,-817.5930495905402,89.61493782930458,1126.1195547413408,2185.19512600519,-71.25169764742606,-542.1234907726624,709.9781603149836,1007.3278752826486,False
2025-06-18 07:45:32.377000+00:00,37908c32-c416-4561-8b70-5cf6c3e51c20,Pablo,1579.1735644452774,1249.7339897722052,1930.6589960346842,984.0522426771383,226.70602645062235,-1149.679312412956,365.1140927306792,-1880.4764251930746,False
2025-06-18 07:45:32.379000+00:00,31655882-de9c-4369-a1a4-746bfe5da6f1,Pablo,998.2206218047335,136.11045065947755,-145.85271398093695,44.91521831781439,581.787871463375,767.3512755711209,-1234.1953730353628,-1460.6172372327774,False
2025-06-18 07:45:32.381000+00:00,1f7e51f7-a89b-4686-8d79-4b93102bec3e,Pablo,-301.4957677454284,-563.1552980698102,823.1780738801181,1198.7330272344905,-702.6250507415896,-705.0516330534292,7.990248144410991,964.2956746252103,False
2025-06-18 07:45:32.383000+00:00,19bc26bc-2c45-488d-b45c-01e6d31e6181,Pablo,470.3004610206166,1171.005292146181,574.2482663570743,-367.16062381245257,-765.9569247817001,-202.36827783279716,1636.7782703793225,218.11818993474938,False
2025-06-18 07:45:32.385000+00:00,39b722a6-557c-429c-88c3-e01689ab6575,Pablo,80.79242603723691,732.5644927538311,-458.16388844195404,-2435.2388205252787,-406.8966555046623,-317.03341876885264,361.34850212760927,-1950.0924305115373,False
2025-06-18 07:45:32.387000+00:00,96912afe-2f2f-4d51-b918-b59cc1f1c618,Pablo,-614.4521482795984,-355.76721060060606,-72.85777646570764,-493.6405123442046,745.065239549439,-2028.5006000888227,-1395.8301564748265,441.3854771174092,False
2025-06-18 07:45:32.389000+00:00,8e5d6672-26d2-4451-a7e0-b14e093f696c,Pablo,301.245968003888,-1646.5000844072285,-269.29967538668177,1769.911583234639,657.6695412284846,470.8334294439884,-1087.9978288250793,1502.7351385195352,False
2025-06-18 07:45:32.391000+00:00,8b57f8f3-72ed-4797-a5c1-30ccee648cb3,Pablo,1103.3259416789065,-2445.536864693589,-1168.8296829056476,833.6910487544405,-2640.2120316748515,1815.4643318403237,835.6585209633276,-1230.2120692161702,False
2025-06-18 07:45:32.393000+00:00,2f3a9450-17c3-4b57-be3e-0c393b7fa54f,Pablo,-194.51825191809985,230.87351116414024,-1282.0589814828793,-939.3062869971085,-1987.6728319249182,395.9739387292918,731.3096658015972,-761.432983163622,False
2025-06-18 07:45:32.395000+00:00,4dbd582d-c11f-421e-9c07-39fc774c1db8,Pablo,-1263.2106075675965,1884.960089861617,-333.4682239718194,-351.3266359284815,1683.9325833411212,28.0534964097384,854.4672632028305,1473.4687424876624,False
2025-06-18 07:45:32.397000+00:00,09f67f00-e5f3-4ffb-a72a-f7cbd3367cb4,Pablo,887.0896440047998,459.12699767865604,-1567.9896270688673,297.6424357756523,529.9149342404976,-624.2588354292817,329.40814492319157,893.5374347693723,False
2025-06-18 07:45:32.399000+00:00,a5144e08-a035-440f-8e22-af243712951d,Pablo,994.3450207626879,694.42335985744,-1018.6908716328992,-1542.4263332204698,-2989.011678625445,-840.4385289814227,-1123.3160799035506,-1838.3458860543442,False
2025-06-18 07:45:32.401000+00:00,9cdcb8e0-ae3b-497b-9f78-f900ed07ac52,Pablo,-1648.6017839799074,46.74828763290171,665.9176008364202,-1696.8791493824817,-1945.3325293781631,698.7553057074896,-251.0879217853787,-1345.6051494654876,False
2025-06-18 07:45:32.403000+00:00,70914a06-8bed-4abe-ab46-63694fcc6a04,Pablo,-1155.7393391924475,-2145.2684960730858,-359.3879401470253,667.1517288767734,350.3604788996353,1214.5483881363502,-1303.438716576107,895.844953784856,False
2025-06-18 07:45:32.405000+00:00,03518664-f9c4-4421-8a55-6e6cd4f89ddd,Pablo,-556.4314506878836,465.02370310977005,932.2296471412501,424.417480998095,1248.3426382336656,-777.4414010686677,-361.4231571416386,234.73842095788441,False
2025-06-18 07:45:32.407000+00:00,0fa6dd84-c7bf-4c9f-8258-b74d399e1bf0,Pablo,-45.35069963391066,1759.9395475795507,-205.68276580254673,-963.3730777845475,459.0003335420725,-1320.4155275833086,2773.8760669920107,-772.8283383735733,False
2025-06-18 07:45:32.409000+00:00,f541e184-d47c-4733-8358-01024b8edb0e,Pablo,748.4258462246859,-944.391820378796,-1703.1450749814212,-219.54025962565413,-974.2585070394198,74.84367967934072,-189.41218869609997,-1460.5874438579076,False
2025-06-18 07:45:32.411000+00:00,22e12ace-4d97-49ed-a003-0e3ce3940c0b,Pablo,-910.3097017143116,85.69901249085976,1750.49209980753,497.18094891572434,1044.457974765863,-26.30182375688331,-3277.3085666676116,-1243.9441816122517,False
2025-06-18 07:45:32.413000+00:00,9111f7d2-f7d5-453d-8441-c38dc61af4eb,Pablo,-417.7716514162733,1414.5013358753927,1457.1671769347276,1098.182315760312,1337.1873093870995,-342.7468019693006,-304.3718474467162,1137.643918013854,False
2025-06-18 07:45:32.415000+00:00,27e438d0-41ef-4c10-9323-ab6038635cf3,Pablo,898.1931046254704,-979.9542629556497,-1061.4678389906585,1786.5743569845988,-149.11530905882995,-487.31312791084576,790.3169985402103,1405.6069058640383,False
2025-06-18 07:45:32.417000+00:00,e69317e2-91b4-4d45-b779-4d26c1bc6b36,Pablo,-1027.542635889719,-1860.3727497358702,65.57270313026063,-324.73769442791684,93.62935014507951,-1596.6564093862607,-1609.4947755925189,-303.19445905207374,False
2025-06-18 07:45:32.419000+00:00,494a4162-c1e6-48aa-afc9-c9d5af0a50c5,Pablo,-1469.4555573723787,-897.36868580736,321.9647500540198,-2272.7894777113383,-339.1224634983826,-1973.5691658346552,-88.29179701053104,-488.2961842609915,False
2025-06-18 07:45:32.421000+00:00,8d03ddc0-ac59-4b10-8ca7-af97da8f5833,Pablo,559.1204786432794,-700.925207605804,-878.435044028962,5.516987021079373,-475.7732250870242,-412.11024685076006,1923.1242323834906,-232.6969681858886,False
2025-06-18 07:45:32.423000+00:00,d2f29459-130a-4555-a74b-fa82b0591795,Pablo,-293.0325946111506,-598.2470148148226,765.6701325734143,1189.9056151823681,-1211.4496864993844,1539.091094786044,1338.9143397344549,458.380787777504,False
2025-06-18 07:45:32.425000+00:00,38f7c9b5-887f-4d09-b837-6f39a0541c3c,Pablo,-2288.2718615452222,-1786.7523006658155,1597.2595699085143,-1136.2515806566028,-927.175294381879,388.2813593396411,-166.06903041172595,-362.1073103384441,False
2025-06-18 07:45:32.427000+00:00,f82db127-bcba-4c55-ba1c-42d3bf47e7b5,Pablo,-1358.2666112601155,-2385.715721305518,-249.12679398384736,-693.7663932806889,895.9846844750111,-2008.5540107017955,-2315.1438889464407,-355.17478013439325,False
2025-06-18 07:45:32.429000+00:00,81ea18b4-fdee-48aa-8334-23aee7a8ad20,Pablo,955.2666813820404,209.70891054078854,-370.58809476653147,1246.099393883446,1286.971075712099,-809.9366042707762,-1055.606105761736,1817.6667450122895,False
2025-06-18 07:45:32.431000+00:00,134c01c8-4125-4ab3-a22b-ece793dffdc7,Pablo,1206.5151666539641,1991.6904248426874,1308.145388536683,144.1167116414726,1028.9915148770037,684.3203593360752,1962.1383003298217,1220.5195576017245,False
2025-06-18 07:45:32.433000+00:00,57fe500d-4333-44a5-aabc-32249c566ca2,Pablo,-471.54147268253865,1072.2198303660673,-86.96588063690439,-792.6240349496163,1165.1277766501544,-1033.8838265732024,-7.507457505237689,-150.61453995445387,False
2025-06-18 07:45:32.435000+00:00,9c2e041e-9fb5-4999-92b7-56cc92ab01b1,Pablo,959.0211822053068,104.53750736912272,-2874.2548695075507,-1563.1199540086157,940.7677973716311,-1325.1942136967516,-1584.0200877548511,-627.3879473679157,False
2025-06-18 07:45:32.437000+00:00,d8374887-fc97-4766-b2a3-3fb4189cb276,Pablo,1529.40678023061,204.7909694800687,-462.6000791937316,-1098.0343285938318,-582.5653381649279,421.899511956678,1280.517031155084,-165.2440633048909,False
2025-06-18 07:45:32.439000+00:00,c897be91-a4c4-4a93-bba3-11f295652d19,Pablo,-1421.0027987494113,1475.9630827791887,830.5533148895438,733.3694284721148,-89.03636863676093,933.6194103523673,1049.6313611133444,1540.8730545199119,False
2025-06-18 07:45:32.441000+00:00,840f4df9-62d6-453f-a4bb-7c2a88975d96,Pablo,-303.6676910622386,635.1485637560107,-1585.0659058065871,310.961271853249,1654.7223760036331,802.1551051947171,318.74494730771937,470.68015802929926,False
2025-06-18 07:45:32.443000+00:00,4ab9a9c5-5621-4725-8e2a-95c8a4b4245a,Pablo,568.8477718090891,-1150.90046816193,-144.21684494731082,70.24890457685082,496.49313903072635,743.0432620930554,17.473144118332264,-2253.687073998794,False
2025-06-18 07:45:32.445000+00:00,97e9fbc3-835d-4fcc-92ae-bdf6810654cf,Pablo,-1157.751358138144,70.79861264496051,1315.2668864313628,-176.08748540147587,-234.43418022979773,-132.6455455099561,-2340.1357786992694,-1155.3632310340004,False
2025-06-18 07:45:32.447000+00:00,3facf234-a6e4-40c8-be33-4a0599a63374,Pablo,-44.25445715899494,1220.454432472999,-68.20481325765381,-1173.325929054172,1792.0734207374144,-1905.3040289499015,-836.9817656852473,-241.08005347044448,False
2025-06-18 07:45:32.449000+00:00,855ad176-63c6-4dba-b5de-17b274376d9f,Pablo,1312.8147392687197,997.1629968810906,315.10852475123716,-36.801750794642274,845.7806905816142,-904.9336523466252,1329.3544303391966,-492.5858226386172,False
2025-06-18 07:45:32.451000+00:00,3df53cd1-7041-421b-9ebf-8f2c9648aad3,Pablo,-157.7334563601215,1028.1720391636313,1369.9945425678948,720.5400780598785,-1814.0111746284242,686.5696265017036,462.9666774128224,-38.14866810806993,False
2025-06-18 07:45:32.453000+00:00,adea0ff2-d147-4528-bb21-f4b24a85f368,Pablo,-1609.41841903545,1176.017575006062,-519.6138675032605,-1280.013603180307,-1116.71100216195,504.54226526198363,22.51512482558487,45.64909360938722,False
2025-06-18 07:45:32.455000+00:00,25b053b6-9e57-4d69-b2b1-7c1fbb504f2f,Pablo,226.4548801878423,-93.64285993415695,-18.67842322607204,-1305.6428482295248,37.37892355068277,1507.7524898087236,902.4250548532717,1105.1119556161127,False
2025-06-18 07:45:32.457000+00:00,fb060617-594b-46af-8473-0ef850796492,Pablo,691.6940565588288,-2552.6295275638768,1351.1771996595187,1355.7599338144232,-12.098347002047944,516.0692846434345,1089.8909775416398,-375.23992233723857,False
2025-06-18 07:45:32.459000+00:00,5128991f-0d23-4563-82c3-b2bb03e47e3e,Pablo,-2170.636441253366,-1646.8638968895038,-370.7421519216082,-135.8820920139238,-538.3694241096644,121.38355717861162,-294.74041071579967,-1566.9974108578542,False
2025-06-18 07:45:32.461000+00:00,ba21eeb0-691e-43fc-9c8e-709b7015418b,Pablo,-841.8326464267914,923.6885838659092,-1179.299444021726,-1702.7915643902793,-1199.8385232761407,1265.7289231578743,-700.7221162482199,1628.603738459359,False
2025-06-18 07:45:32.463000+00:00,1d3acb48-4324-419a-b28b-29fec73a547c,Pablo,-158.42686649926387,461.36481159836376,-1091.1234589878397,363.846553604192,-916.266172289905,-924.7183069744685,41.726069314409095,1196.0225182484298,False
2025-06-18 07:45:32.465000+00:00,b81a070a-95ae-46a6-a8a8-2dcb901dbc96,Pablo,-1307.317321248893,-1343.3323322447482,-115.43311343275174,-982.90671768745,-127.05611510066876,-2215.474091802278,-1437.5061441398236,-492.92759195222015,False
2025-06-18 07:45:32.467000+00:00,7a735b15-2a8a-4425-a436-f8ef1dd2bfac,Pablo,866.0306406354973,-836.7557845055793,1410.242246577511,-2103.757645705943,-480.92839610737985,-758.3157774666579,-1256.2372248225386,913.6374030647519,False
2025-06-18 07:45:32.469000+00:00,9141e278-897f-40d7-baf3-fbd494372a4e,Pablo,921.3209588697259,631.6841353227414,394.835051411786,919.1083301708192,-1263.8770747782041,1172.8864385364343,56.01134090813243,1767.1244373656893,False
2025-06-18 07:45:32.471000+00:00,c1a0f320-13b0-4d17-8120-fcf9f80080f6,Pablo,-437.52071213366776,-403.24842584130647,-1731.5287340944208,1722.577629444759,-653.4676400127128,1245.7091697673382,-1346.6952544996018,-146.78371500092763,False
2025-06-18 07:45:32.473000+00:00,3c4dcd8e-c9aa-4823-b0ec-d5b54d958e2f,Pablo,1035.0340790033194,-387.7707922513838,-1765.4024341514453,405.32638277485313,180.82495705520614,-1110.7373440199954,-995.0121243376113,-2191.521915169554,False
2025-06-18 07:45:32.475000+00:00,efd845b4-6b2b-4c39-80c8-59a93be4cc2b,Pablo,1882.0873482480624,1485.8754552644618,-1005.1661967603357,1152.5912183892638,-1193.3510378677329,-1485.764994454633,-279.7290639508997,301.88104299498684,False
2025-06-18 07:45:32.477000+00:00,eaaab613-d879-4250-a16d-4b5edc175c8c,Pablo,47.43006984166672,-294.3549220541446,-768.6499703682458,1541.613507761579,-1190.4557543179562,-1027.9596564473873,237.87545661345465,867.5812237643743,False
2025-06-18 07:45:32.479000+00:00,54b44395-5747-4769-b22c-4c431baf27b6,Pablo,-439.493494268008,-1057.4026042206656,1054.3509613471995,-641.9406422776149,1676.4832505181262,-694.5017429082886,576.6060982350142,-2792.539271044073,False
2025-06-18 07:45:32.481000+00:00,2781a2cc-f9c1-452f-9be3-a12e6e93d07f,Pablo,1887.8874524490593,1686.2305232158,2016.7559236891598,-2384.7933830355196,896.0040594345953,601.8151818357244,-1569.956022322912,-1993.923314846684,False
2025-06-18 07:45:32.483000+00:00,944c6221-29f4-4562-a4b5-aa34c5e56510,Pablo,1894.4876743494256,950.3886508336755,731.0540766634804,-1493.3343076155397,-578.0743609706767,505.351154249577,-320.3825624391312,-21.453404369442325,False
2025-06-18 07:45:32.485000+00:00,cc22ebf4-d73a-4a6e-a97b-ec464419943d,Pablo,-863.870489470406,-1776.1058410631622,-621.2600829732964,665.6684477815195,511.64375052393456,-862.878245505827,2520.650794368683,-1229.8544829376458,False
2025-06-18 07:45:32.487000+00:00,e1dccded-736c-4b19-a009-c768b0c8a97e,Pablo,-487.232707728125,237.082431342357,-384.50133143374717,613.4356469252878,-69.24981640946868,-240.60843181384143,897.3164317925955,17.607535545822202,False
2025-06-18 07:45:32.489000+00:00,fd663e52-4d56-4245-a5e3-b63a829bfe3d,Pablo,1035.278775396064,1529.313304732672,930.2166351090625,-1241.3390970841288,-483.7671140698893,1183.090204616985,-957.4566916803274,1654.529539826459,False
2025-06-18 07:45:32.491000+00:00,4930c301-1144-46ad-b4fc-4c43f3d71e40,Pablo,-405.7932273263152,-876.9595804084723,-125.21367743044995,-1036.9388225261794,-52.44926580252297,405.8690183884284,471.66858393305574,-114.17210442210825,False
2025-06-18 07:45:32.493000+00:00,c3281900-febb-4ce9-8e6c-cb2a54c2d77e,Pablo,110.89536506961983,519.4583567894023,565.4063547388828,505.0533575170892,110.00421549158483,792.0219047580699,867.5430175269433,-241.9300885637131,False
2025-06-18 07:45:32.495000+00:00,ab9ed8e8-0549-446b-8ed9-1b111ed7bb4d,Pablo,609.2550923951525,734.8192234354977,2487.150477378133,-116.21904829152514,-951.461840631883,290.7919090687658,-1077.9575128393096,1374.0568313147303,False
2025-06-18 07:45:32.497000+00:00,86f1dac8-7bef-41cf-9426-50c0a109cd01,Pablo,-986.2923322877907,-1416.5344368468304,466.687113002425,-655.5967215163147,-338.25721970482397,-1416.9549206673958,-173.9988830970111,354.57008552804257,False
2025-06-18 07:45:32.499000+00:00,199cfc15-27e6-4919-a7f1-57bc01ce7dba,Pablo,276.9026949571635,-557.1557608282081,-633.4165056464035,871.0753032439627,2656.11337029184,389.08567267519703,817.2297332752786,-985.3111720745907,False
2025-06-18 07:45:32.501000+00:00,343cfe9d-1812-427e-b7bf-fe0af359e41b,Pablo,85.51556276756244,248.50919247202037,1010.1966560038745,-244.3471092826652,1208.9269758893045,724.7877622600465,-1415.43185394225,112.33495411905122,False
2025-06-18 07:45:32.503000+00:00,dbe38839-9a3d-4a2f-8543-b3b7e9866879,Pablo,-2299.1802375699644,599.8738303172506,793.330614330136,-1574.2013578593346,-1832.2209855298142,-117.60970960605113,266.5335440444669,-571.4715371830745,False
2025-06-18 07:45:32.505000+00:00,ab051885-3da5-4984-a208-9caf9fe9649f,Pablo,-298.24864015607307,24.396915673953515,-1565.140705395987,-223.25743034784517,-1684.512918888516,1861.3976560865624,1805.5603349457294,-1234.4615165143503,False
2025-06-18 07:45:32.507000+00:00,09c99886-53f7-4de9-a319-9834654ae111,Pablo,931.1394594509948,-736.9218304580357,-143.32091093371014,1249.9403544424572,922.1894297940812,1015.6879926419526,-834.3477841584007,294.63702099162947,False
2025-06-18 07:45:32.509000+00:00,73d87947-9aeb-4560-8033-8a89adca3fb7,Pablo,-1180.9309840556039,201.9564643985434,2338.0050988056287,-100.96531348313518,2290.050271822638,-1136.1701906824342,664.5842368649127,306.335663596577,False
2025-06-18 07:45:32.511000+00:00,c6d393f6-084f-406d-8494-aca087df138d,Pablo,-789.6326935789516,326.47510005191793,819.9496615266735,-1047.9765463777921,-602.8289655152973,632.4578999886569,2221.5351391580484,1284.5540786332292,False
2025-06-18 07:45:32.513000+00:00,41fae5a3-b0ff-4cd1-a5ee-940e0ccfe0e0,Pablo,-355.88909093408745,43.576927384366826,-501.79833817341057,2127.425542891927,-513.253983164259,1724.2779173454207,-422.9014805356288,2130.699604670597,False
2025-06-18 07:45:32.515000+00:00,21135a27-1361-4a44-881c-5aac026be260,Pablo,-502.36239763212495,521.135894612854,-1041.3507050386531,2210.1617782621543,1375.0460855136196,-129.8597756785607,-1655.6050415973489,-511.53375647629093,False
2025-06-18 07:45:32.517000+00:00,912e76d5-0bf6-4b96-83dc-ae5aee9c7c7e,Pablo,-477.86911623003823,521.269427441821,-348.94618324201565,-117.85845589561727,-164.287053346422,-405.5950113617412,-1090.5490172485818,-1921.4856912860203,False
2025-06-18 07:45:32.519000+00:00,e229ebd8-4208-4c63-89dd-bfc845c134e7,Pablo,-963.4644502413249,701.228899182029,1627.7355794429734,923.1563123578745,1170.5125002479406,1465.3890063124584,-835.0160364012004,1008.4089985196881,False
2025-06-18 07:45:32.521000+00:00,be7bbecf-4098-48d1-bf03-d07ab83571bd,Pablo,-465.25010795391347,336.57564767293894,1959.7407843003398,1627.0542970894,912.8506045628953,1396.3185694111123,255.6596519376716,721.7783188791005,False
2025-06-18 07:45:32.523000+00:00,2e81184d-781c-410e-a975-5fe36d837e6c,Pablo,721.8853755940424,-137.87713581226285,153.03189556371422,-439.5595179738369,-1876.419905414665,-284.518646530458,279.603131883787,-2345.759114916801,False
2025-06-18 07:45:32.525000+00:00,c7bf7786-9fbe-429e-8fda-2a519dd683b8,Pablo,249.17462350542363,-372.6714269295154,-1416.4365450517255,477.0505515350698,-190.21943049634524,-10.082975751953938,-596.6810137951298,-446.98257127648696,False
2025-06-18 07:45:32.527000+00:00,ff30cf89-76d7-4727-bf52-82db4c8b1393,Pablo,-989.847607316239,-937.1269324340309,-1358.7784691346985,2881.2206351177438,711.3793436251415,1900.1399379882616,-14.522366743876752,1607.7372502786177,False
2025-06-18 07:45:32.529000+00:00,49bbf8f1-7c3a-43ab-9016-eea3a63948d6,Pablo,1227.6671524578571,-105.71483533115304,-1048.3177258626229,798.6454722685611,-1190.135970217046,936.7946912993771,-259.0064939588102,240.17049338281325,False
2025-06-18 07:45:32.531000+00:00,4add92d1-feff-40b3-a93e-c842e8b06a93,Pablo,924.3909716911905,573.2979675999444,632.1122717091185,-1730.241413456505,-1331.031403759411,-1325.7666269931594,911.9896017878749,-846.9248073782683,False
2025-06-18 07:45:32.533000+00:00,ba27029c-4ef7-46bb-800c-23ac3ce789b1,Pablo,-822.6932672286836,209.5143376124305,1407.184998308959,-1308.954084184701,866.0438264250265,-1339.2993449971034,1731.7869687729915,279.2468783683736,False
2025-06-18 07:45:32.535000+00:00,2e7e0b18-6980-42db-ad97-45c93b1820af,Pablo,637.5254928485698,-1194.4164812467357,-959.0023718855391,-685.721788463306,939.9069179415615,-1514.0625039913134,-1262.0388554648778,724.7264425673382,False
2025-06-18 07:45:32.537000+00:00,60fa88bd-e264-4871-9a21-50b686938a66,Pablo,439.281648513052,-895.8301948397212,-1508.9602040766074,-668.5987071453835,-623.9389471795002,-1951.4486739621623,-2169.5089828866235,524.7201123109483,False
2025-06-18 07:45:32.539000+00:00,ffe04d57-4bb3-498f-8495-67d54038adc7,Pablo,-536.1230920814394,2234.914723188799,9.70632591178763,550.8372657744543,85.92728891031857,-1324.0601591894178,728.0115023572307,930.6840275832324,False
2025-06-18 07:45:32.541000+00:00,d3d3a610-93fe-4e12-9057-4ed35dc09b00,Pablo,-670.7562738414446,684.981040862608,-898.077748717498,370.39253805618324,1134.7702464824774,426.79528598435246,2669.3534765109275,-924.8700756949279,False
2025-06-18 07:45:32.543000+00:00,2b55ea0f-c729-49f1-90b8-cfba3e67ba90,Pablo,1363.585226449429,-2841.4907921653303,-2074.0776087485233,-441.90698297730677,1627.0760316408598,841.7938049630868,812.4217669743771,-437.95773300517146,False
2025-06-18 07:45:32.545000+00:00,b0438ec3-354a-4b51-9874-463743d49006,Pablo,884.3311895088132,-344.6124945273174,-581.531271329243,822.391743567043,1037.553681712467,-1027.8825126284867,-837.8344426669375,773.5064922852339,False
2025-06-18 07:45:32.547000+00:00,b8e65441-62cf-4e5f-b50f-08d3e4e7847f,Pablo,-1761.5707791272846,1061.7619196768655,291.09630353707007,928.83715800454,132.59391050352667,-1389.0105647910968,725.1964865796449,-612.7299124650779,False
2025-06-18 07:45:32.549000+00:00,1d4b4dea-d07e-428e-9aa1-456c63ed8c08,Pablo,327.81943931516656,-1610.447503516571,193.023145969565,588.0884049999173,1202.2863380244157,763.4379033756792,709.4244195137046,460.78588943498755,False
2025-06-18 07:45:32.551000+00:00,a1ec0789-b96f-436d-a11d-e898c9605d67,Pablo,1553.195432468701,-203.94912269639326,-564.6936407846056,504.0252496033192,295.3119759993209,744.0206213973439,-1636.3847076734592,131.84512674477858,False
2025-06-18 07:45:32.553000+00:00,dd7b1410-d377-426d-87bd-5b1332b111ca,Pablo,-891.1259884361966,1998.8398541167426,-1644.954942304836,-116.90581786438418,-2238.3682187033746,-763.8559401283854,-1998.3815306823176,-843.7963532563822,False
2025-06-18 07:45:32.555000+00:00,0c411778-fda6-4fae-a8b4-1458713ce559,Pablo,-784.8948752450365,-944.5998109724309,-107.67392439006727,1233.0201010253866,-458.4343690191879,-250.4144834583634,205.63153322812286,603.4152166743827,False
2025-06-18 07:45:32.557000+00:00,eb3b60d2-39c8-4583-87a4-ad31ec64c043,Pablo,301.3678856786143,-1404.6324966143466,1174.8386283349644,1485.4588602961321,1576.8074950911623,-174.71328422811376,1298.7190921756603,-161.7723908002669,False
2025-06-18 07:45:32.559000+00:00,910828a3-600c-4b80-a7c4-d668e03da0a1,Pablo,-257.5472931460716,1306.7623612716093,497.77913806169045,-931.2129167257258,-1005.3458389913618,199.93034355008592,-243.70554326096686,855.1767109356681,False
2025-06-18 07:45:32.561000+00:00,a57525e5-4aa1-4f67-aba2-754e149e3b49,Pablo,1063.4096640507296,1170.9410815766064,97.91867692809785,-444.4252793716495,-1573.46325929985,611.7801135757254,620.9060389674094,2531.3937317750824,False
2025-06-18 07:45:32.563000+00:00,fbe83d18-c71c-4ce2-8213-b8dfd47a4986,Pablo,1832.4246308920328,540.794677371473,465.82476407512013,1300.2431385469258,-273.16476589973695,62.683996819697185,1548.1095514875776,1551.5801050303787,False
2025-06-18 07:45:32.565000+00:00,61df79b0-baa7-49dc-af0d-d7d4754467ef,Pablo,-709.4736968211889,671.3842642260346,1420.0015891121052,333.8130875200661,-857.3088523111578,587.2911322713986,-1413.6295938360972,1521.9182143649302,False
2025-06-18 07:45:32.567000+00:00,9f7df3d1-02b3-4d95-a3b5-767ea3968ab8,Pablo,170.33188456292902,343.67855276206376,-100.0292484170013,59.051317163013664,-744.1584026862263,337.75849830838047,-1572.8117483519404,1190.8760745087873,False
2025-06-18 07:45:32.569000+00:00,93537532-5341-49c3-bd85-0a6b1e762161,Pablo,1271.1931016615583,53.578947176393,-534.5814521557618,-526.0657866093745,-1391.7237198662065,-1129.9382273813198,559.729278024963,-863.6846310672001,False
